run,seed,regeneration-rate,num-turtles,search-radius,knowledge-gain,old-age,metabolism,shock-prob,reproduction-cost,[steps],numTurtles,meanFood,totKnowledge,knowledgeTranferred
1627,7,0.1,100,5,0.1,75,0.1,0.5,1,86,0,0,0,0
1628,8,0.1,100,5,0.1,75,0.1,0.5,1,94,0,0,0,0
1629,9,0.1,100,5,0.1,75,0.1,0.5,1,175,0,0,0,0
1630,10,0.1,100,5,0.1,75,0.1,0.5,1,86,0,0,0,0
1631,1,0.2,100,5,0.1,75,0.1,0.5,1,110,0,0,0,0
1632,2,0.2,100,5,0.1,75,0.1,0.5,1,78,0,0,0,0
1633,3,0.2,100,5,0.1,75,0.1,0.5,1,75,0,0,0,0
1634,4,0.2,100,5,0.1,75,0.1,0.5,1,107,0,0,0,0
1635,5,0.2,100,5,0.1,75,0.1,0.5,1,113,0,0,0,0
1636,6,0.2,100,5,0.1,75,0.1,0.5,1,137,0,0,0,0
1637,7,0.2,100,5,0.1,75,0.1,0.5,1,90,0,0,0,0
1638,8,0.2,100,5,0.1,75,0.1,0.5,1,76,0,0,0,0
1639,9,0.2,100,5,0.1,75,0.1,0.5,1,124,0,0,0,0
1640,10,0.2,100,5,0.1,75,0.1,0.5,1,115,0,0,0,0
1641,1,0.5,100,5,0.1,75,0.1,0.5,1,122,0,0,0,0
1642,2,0.5,100,5,0.1,75,0.1,0.5,1,123,0,0,0,0
1643,3,0.5,100,5,0.1,75,0.1,0.5,1,103,0,0,0,0
1644,4,0.5,100,5,0.1,75,0.1,0.5,1,107,0,0,0,0
1645,5,0.5,100,5,0.1,75,0.1,0.5,1,82,0,0,0,0
1646,6,0.5,100,5,0.1,75,0.1,0.5,1,109,0,0,0,0
1647,7,0.5,100,5,0.1,75,0.1,0.5,1,97,0,0,0,0
1648,8,0.5,100,5,0.1,75,0.1,0.5,1,86,0,0,0,0
1649,9,0.5,100,5,0.1,75,0.1,0.5,1,99,0,0,0,0
1650,10,0.5,100,5,0.1,75,0.1,0.5,1,151,0,0,0,0
1651,1,0.1,100,5,0.25,75,0.1,0.5,1,79,2125,8.340988235,4440.25,1974
1652,2,0.1,100,5,0.25,75,0.1,0.5,1,84,2091,10.62855093,3821,1681
1653,3,0.1,100,5,0.25,75,0.1,0.5,1,62,2205,7.67154195,3538.75,1755.5
1654,4,0.1,100,5,0.25,75,0.1,0.5,1,67,2048,22.92558594,6701.25,1997.5
1655,5,0.1,100,5,0.25,75,0.1,0.5,1,80,2005,9.772992519,5015.75,1730.25
1656,6,0.1,100,5,0.25,75,0.1,0.5,1,94,2001,7.637031484,3389.25,1827
1657,7,0.1,100,5,0.25,75,0.1,0.5,1,58,2102,8.920813511,4226.5,2054.75
1658,8,0.1,100,5,0.25,75,0.1,0.5,1,49,2190,4.345753425,2370,1734.75
1659,9,0.1,100,5,0.25,75,0.1,0.5,1,82,2025,8.958098765,4463.75,1942.5
1660,10,0.1,100,5,0.25,75,0.1,0.5,1,44,2060,4.719635922,2842,1376.25
1661,1,0.2,100,5,0.25,75,0.1,0.5,1,67,2252,3.765253108,3034,2047.25
1662,2,0.2,100,5,0.25,75,0.1,0.5,1,87,2057,5.448176957,3477.5,1658.25
1663,3,0.2,100,5,0.25,75,0.1,0.5,1,81,2288,23.66293706,7373.5,2118.75
1664,4,0.2,100,5,0.25,75,0.1,0.5,1,52,2007,5.518111609,3566.5,1625.75
1665,5,0.2,100,5,0.25,75,0.1,0.5,1,60,2054,3.081986368,2605,1563.75
1666,6,0.2,100,5,0.25,75,0.1,0.5,1,60,2041,5.404728074,2911,1400
1667,7,0.2,100,5,0.25,75,0.1,0.5,1,61,2082,4.629082613,4176.75,1981.25
1668,8,0.2,100,5,0.25,75,0.1,0.5,1,47,2143,5.16180588,3590.75,1762.5
1669,9,0.2,100,5,0.25,75,0.1,0.5,1,62,2020,9.705420792,4864.5,1712
1670,10,0.2,100,5,0.25,75,0.1,0.5,1,74,2054,19.49963486,5443.75,1822.25
1671,1,0.5,100,5,0.25,75,0.1,0.5,1,70,2120,8.345542453,4961.25,2200.75
1672,2,0.5,100,5,0.25,75,0.1,0.5,1,68,2054,4.028870497,2909.5,1915
1673,3,0.5,100,5,0.25,75,0.1,0.5,1,58,2023,6.292461691,4029.5,1665
1674,4,0.5,100,5,0.25,75,0.1,0.5,1,67,2186,3.761253431,4400.25,2386.5
1675,5,0.5,100,5,0.25,75,0.1,0.5,1,66,2105,2.862185273,3125.5,1749.75
1676,6,0.5,100,5,0.25,75,0.1,0.5,1,62,2026,5.037561698,3510.75,1585.25
1677,7,0.5,100,5,0.25,75,0.1,0.5,1,61,2062,8.63957323,4047,1441.25
1678,8,0.5,100,5,0.25,75,0.1,0.5,1,71,2002,8.228646354,3917.25,1720.75
1679,9,0.5,100,5,0.25,75,0.1,0.5,1,54,2089,4.972450933,3154.5,1549.75
1680,10,0.5,100,5,0.25,75,0.1,0.5,1,58,2212,9.160533454,4287.25,1807.25
1681,1,0.1,100,5,0.5,75,0.1,0.5,1,61,2019,13.82951956,6527.5,3566.5
1682,2,0.1,100,5,0.5,75,0.1,0.5,1,57,2146,16.98369059,7944,3647
1683,3,0.1,100,5,0.5,75,0.1,0.5,1,44,2112,10.05198864,8647.5,3750
1684,4,0.1,100,5,0.5,75,0.1,0.5,1,52,2134,33.02975633,14353.5,4323
1685,5,0.1,100,5,0.5,75,0.1,0.5,1,51,2138,12.62273152,6019.5,3197.5
1686,6,0.1,100,5,0.5,75,0.1,0.5,1,41,2066,22.21098742,7566,3130
1687,7,0.1,100,5,0.5,75,0.1,0.5,1,35,2015,10.62848635,8656,3178.5
1688,8,0.1,100,5,0.5,75,0.1,0.5,1,44,2152,8.880855019,6641.5,3674
1689,9,0.1,100,5,0.5,75,0.1,0.5,1,49,2259,31.30354139,10628,4022.5
1690,10,0.1,100,5,0.5,75,0.1,0.5,1,31,2084,7.032293666,5428.5,2843
1691,1,0.2,100,5,0.5,75,0.1,0.5,1,56,2004,16.61681637,7031,3254
1692,2,0.2,100,5,0.5,75,0.1,0.5,1,57,2198,13.91260237,8128,3917
1693,3,0.2,100,5,0.5,75,0.1,0.5,1,48,2154,16.53918292,9130.5,3741
1694,4,0.2,100,5,0.5,75,0.1,0.5,1,47,2021,25.34141514,11493,4168.5
1695,5,0.2,100,5,0.5,75,0.1,0.5,1,44,2028,8.275986193,5470.5,3300.5
1696,6,0.2,100,5,0.5,75,0.1,0.5,1,44,2024,12.86210474,8567.5,3426.5
1697,7,0.2,100,5,0.5,75,0.1,0.5,1,41,2135,16.95161593,7645.5,3695
1698,8,0.2,100,5,0.5,75,0.1,0.5,1,57,2051,11.06250609,6590.5,3659.5
1699,9,0.2,100,5,0.5,75,0.1,0.5,1,47,2042,10.85186092,7560,3860.5
1700,10,0.2,100,5,0.5,75,0.1,0.5,1,35,2013,18.50104322,7275,3237.5
1701,1,0.5,100,5,0.5,75,0.1,0.5,1,65,2217,19.91862878,12047.5,4417
1702,2,0.5,100,5,0.5,75,0.1,0.5,1,57,2211,16.9079602,11658.5,4227
1703,3,0.5,100,5,0.5,75,0.1,0.5,1,58,2153,23.31662796,9008.5,3749.5
1704,4,0.5,100,5,0.5,75,0.1,0.5,1,45,2202,28.32311535,11551.5,3895.5
1705,5,0.5,100,5,0.5,75,0.1,0.5,1,50,2043,9.787077827,7936,3663.5
1706,6,0.5,100,5,0.5,75,0.1,0.5,1,38,2096,16.56221374,6216,2975.5
1707,7,0.5,100,5,0.5,75,0.1,0.5,1,33,2132,5.515478424,4606.5,2875
1708,8,0.5,100,5,0.5,75,0.1,0.5,1,44,2008,9.083964143,5723.5,3411.5
1709,9,0.5,100,5,0.5,75,0.1,0.5,1,40,2168,11.31102399,6612.5,3442.5
1710,10,0.5,100,5,0.5,75,0.1,0.5,1,32,2055,4.227980535,5044,2731
1711,1,0.1,100,5,0.1,75,0.25,0.5,1,79,0,0,0,0
1712,2,0.1,100,5,0.1,75,0.25,0.5,1,79,0,0,0,0
1713,3,0.1,100,5,0.1,75,0.25,0.5,1,82,0,0,0,0
1714,4,0.1,100,5,0.1,75,0.25,0.5,1,86,0,0,0,0
1715,5,0.1,100,5,0.1,75,0.25,0.5,1,82,0,0,0,0
1716,6,0.1,100,5,0.1,75,0.25,0.5,1,80,0,0,0,0
1717,7,0.1,100,5,0.1,75,0.25,0.5,1,83,0,0,0,0
1718,8,0.1,100,5,0.1,75,0.25,0.5,1,76,0,0,0,0
1719,9,0.1,100,5,0.1,75,0.25,0.5,1,77,0,0,0,0
1720,10,0.1,100,5,0.1,75,0.25,0.5,1,77,0,0,0,0
1721,1,0.2,100,5,0.1,75,0.25,0.5,1,78,0,0,0,0
1722,2,0.2,100,5,0.1,75,0.25,0.5,1,78,0,0,0,0
1723,3,0.2,100,5,0.1,75,0.25,0.5,1,85,0,0,0,0
1724,4,0.2,100,5,0.1,75,0.25,0.5,1,81,0,0,0,0
1725,5,0.2,100,5,0.1,75,0.25,0.5,1,82,0,0,0,0
1726,6,0.2,100,5,0.1,75,0.25,0.5,1,77,0,0,0,0
1727,7,0.2,100,5,0.1,75,0.25,0.5,1,78,0,0,0,0
1728,8,0.2,100,5,0.1,75,0.25,0.5,1,79,0,0,0,0
1729,9,0.2,100,5,0.1,75,0.25,0.5,1,80,0,0,0,0
1730,10,0.2,100,5,0.1,75,0.25,0.5,1,78,0,0,0,0
1731,1,0.5,100,5,0.1,75,0.25,0.5,1,79,0,0,0,0
1732,2,0.5,100,5,0.1,75,0.25,0.5,1,78,0,0,0,0
1733,3,0.5,100,5,0.1,75,0.25,0.5,1,83,0,0,0,0
1734,4,0.5,100,5,0.1,75,0.25,0.5,1,81,0,0,0,0
1735,5,0.5,100,5,0.1,75,0.25,0.5,1,82,0,0,0,0
1736,6,0.5,100,5,0.1,75,0.25,0.5,1,86,0,0,0,0
1737,7,0.5,100,5,0.1,75,0.25,0.5,1,83,0,0,0,0
1738,8,0.5,100,5,0.1,75,0.25,0.5,1,77,0,0,0,0
1739,9,0.5,100,5,0.1,75,0.25,0.5,1,78,0,0,0,0
1740,10,0.5,100,5,0.1,75,0.25,0.5,1,78,0,0,0,0
1741,1,0.1,100,5,0.25,75,0.25,0.5,1,93,2037,10.2017673,3749,1813
1742,2,0.1,100,5,0.25,75,0.25,0.5,1,175,2117,14.04641001,4792,2162.25
1743,3,0.1,100,5,0.25,75,0.25,0.5,1,119,2093,4.029144768,3211.75,1702.5
1744,4,0.1,100,5,0.25,75,0.25,0.5,1,105,2303,8.599544073,5066.25,2006.5
1745,5,0.1,100,5,0.25,75,0.25,0.5,1,165,2012,4.477137177,3275.5,1970
1746,6,0.1,100,5,0.25,75,0.25,0.5,1,139,2156,2.795454545,2400,1869.75
1747,7,0.1,100,5,0.25,75,0.25,0.5,1,85,2141,5.659154601,3062.75,1876.25
1748,8,0.1,100,5,0.25,75,0.25,0.5,1,111,2162,7.32273358,3728.5,2013
1749,9,0.1,100,5,0.25,75,0.25,0.5,1,128,2162,7.152289547,3005.5,1840.75
1750,10,0.1,100,5,0.25,75,0.25,0.5,1,92,2054,9.138023369,3909.5,1747
1751,1,0.2,100,5,0.25,75,0.25,0.5,1,104,2117,7.746339159,3878.5,1710.5
1752,2,0.2,100,5,0.25,75,0.25,0.5,1,152,2119,5.04589429,4351.25,2338.75
1753,3,0.2,100,5,0.25,75,0.25,0.5,1,101,2076,6.322736031,3797,1665
1754,4,0.2,100,5,0.25,75,0.25,0.5,1,119,2133,5.813642757,4605,2030
1755,5,0.2,100,5,0.25,75,0.25,0.5,1,183,2069,6.591106815,3281.75,1781.5
1756,6,0.2,100,5,0.25,75,0.25,0.5,1,147,2007,8.614349776,3740,1894.5
1757,7,0.2,100,5,0.25,75,0.25,0.5,1,108,2209,3.848347669,3410,2035.5
1758,8,0.2,100,5,0.25,75,0.25,0.5,1,129,2082,5.067483189,3524,2038
1759,9,0.2,100,5,0.25,75,0.25,0.5,1,244,2225,5.83988764,3848,2073
1760,10,0.2,100,5,0.25,75,0.25,0.5,1,149,2007,13.74576482,3994.75,1901
1761,1,0.5,100,5,0.25,75,0.25,0.5,1,111,2040,10.51446078,3410.25,1631
1762,2,0.5,100,5,0.25,75,0.25,0.5,1,307,2083,8.096735478,4564.75,2209
1763,3,0.5,100,5,0.25,75,0.25,0.5,1,164,2032,6.90378937,3701.25,2046.5
1764,4,0.5,100,5,0.25,75,0.25,0.5,1,145,2085,11.93069544,4398.25,1750.75
1765,5,0.5,100,5,0.25,75,0.25,0.5,1,105,2017,9.033837382,4323,1914.75
1766,6,0.5,100,5,0.25,75,0.25,0.5,1,109,2061,9.552280446,4070.25,1874.5
1767,7,0.5,100,5,0.25,75,0.25,0.5,1,52,2054,7.309639727,3229.75,1664
1768,8,0.5,100,5,0.25,75,0.25,0.5,1,139,2142,13.49918301,4986,2252.25
1769,9,0.5,100,5,0.25,75,0.25,0.5,1,93,2144,8.228078358,4191,1890.5
1770,10,0.5,100,5,0.25,75,0.25,0.5,1,150,2008,11.85134462,4105.75,1569.25
1771,1,0.1,100,5,0.5,75,0.25,0.5,1,89,2229,24.51570211,7994,4210
1772,2,0.1,100,5,0.5,75,0.25,0.5,1,74,2074,26.91718901,7815.5,4203.5
1773,3,0.1,100,5,0.5,75,0.25,0.5,1,64,2032,12.60912894,6576.5,3482
1774,4,0.1,100,5,0.5,75,0.25,0.5,1,58,2026,15.86290721,9414.5,3840.5
1775,5,0.1,100,5,0.5,75,0.25,0.5,1,64,2186,11.88426349,7177,3646.5
1776,6,0.1,100,5,0.5,75,0.25,0.5,1,56,2032,11.84633366,6833,3847
1777,7,0.1,100,5,0.5,75,0.25,0.5,1,49,2072,15.43339768,9176,4038.5
1778,8,0.1,100,5,0.5,75,0.25,0.5,1,62,2013,16.29148038,10604,4168
1779,9,0.1,100,5,0.5,75,0.25,0.5,1,56,2199,27.47237381,9624.5,4226.5
1780,10,0.1,100,5,0.5,75,0.25,0.5,1,44,2277,20.00472112,10431.5,3457
1781,1,0.2,100,5,0.5,75,0.25,0.5,1,68,2190,10.03732877,6945,3496
1782,2,0.2,100,5,0.5,75,0.25,0.5,1,69,2306,24.80713356,10207.5,4604.5
1783,3,0.2,100,5,0.5,75,0.25,0.5,1,69,2085,26.53477218,8424.5,3858
1784,4,0.2,100,5,0.5,75,0.25,0.5,1,46,2227,11.90110013,9072,4088.5
1785,5,0.2,100,5,0.5,75,0.25,0.5,1,110,2154,23.95891365,8905.5,4443
1786,6,0.2,100,5,0.5,75,0.25,0.5,1,55,2037,25.56050565,9322,3861.5
1787,7,0.2,100,5,0.5,75,0.25,0.5,1,46,2184,24.38587454,10510.5,3713
1788,8,0.2,100,5,0.5,75,0.25,0.5,1,48,2264,8.853246466,6271.5,3496.5
1789,9,0.2,100,5,0.5,75,0.25,0.5,1,63,2047,30.4086468,11255,3875.5
1790,10,0.2,100,5,0.5,75,0.25,0.5,1,46,2142,12.68849206,7433,3342
1791,1,0.5,100,5,0.5,75,0.25,0.5,1,71,2122,9.587888784,5914.5,3105
1792,2,0.5,100,5,0.5,75,0.25,0.5,1,69,2271,25.46884632,11736.5,4601
1793,3,0.5,100,5,0.5,75,0.25,0.5,1,47,2244,13.22459893,10486.5,4168.5
1794,4,0.5,100,5,0.5,75,0.25,0.5,1,47,2028,13.44674556,8010,3625.5
1795,5,0.5,100,5,0.5,75,0.25,0.5,1,60,2089,12.13104356,6016.5,2872
1796,6,0.5,100,5,0.5,75,0.25,0.5,1,45,2003,10.74438342,5214,3262.5
1797,7,0.5,100,5,0.5,75,0.25,0.5,1,42,2047,9.733634587,5117.5,2962.5
1798,8,0.5,100,5,0.5,75,0.25,0.5,1,51,2115,9.828959811,5548.5,3212
1799,9,0.5,100,5,0.5,75,0.25,0.5,1,52,2148,14.84148045,8880,3766
1800,10,0.5,100,5,0.5,75,0.25,0.5,1,51,2155,29.57180974,11631.5,4129
1801,1,0.1,100,5,0.1,75,0.1,0,2,88,0,0,0,0
1802,2,0.1,100,5,0.1,75,0.1,0,2,620,0,0,0,0
1803,3,0.1,100,5,0.1,75,0.1,0,2,103,0,0,0,0
1804,4,0.1,100,5,0.1,75,0.1,0,2,96,0,0,0,0
1805,5,0.1,100,5,0.1,75,0.1,0,2,52,0,0,0,0
1806,6,0.1,100,5,0.1,75,0.1,0,2,108,0,0,0,0
1807,7,0.1,100,5,0.1,75,0.1,0,2,89,0,0,0,0
1808,8,0.1,100,5,0.1,75,0.1,0,2,63,0,0,0,0
1809,9,0.1,100,5,0.1,75,0.1,0,2,108,0,0,0,0
1810,10,0.1,100,5,0.1,75,0.1,0,2,102,0,0,0,0
1811,1,0.2,100,5,0.1,75,0.1,0,2,999,4,0.925,0,0
1812,2,0.2,100,5,0.1,75,0.1,0,2,607,0,0,0,0
1813,3,0.2,100,5,0.1,75,0.1,0,2,255,0,0,0,0
1814,4,0.2,100,5,0.1,75,0.1,0,2,94,0,0,0,0
1815,5,0.2,100,5,0.1,75,0.1,0,2,90,0,0,0,0
1816,6,0.2,100,5,0.1,75,0.1,0,2,158,0,0,0,0
1817,7,0.2,100,5,0.1,75,0.1,0,2,109,0,0,0,0
1818,8,0.2,100,5,0.1,75,0.1,0,2,119,0,0,0,0
1819,9,0.2,100,5,0.1,75,0.1,0,2,153,0,0,0,0
1820,10,0.2,100,5,0.1,75,0.1,0,2,86,0,0,0,0
1821,1,0.5,100,5,0.1,75,0.1,0,2,196,0,0,0,0
1822,2,0.5,100,5,0.1,75,0.1,0,2,999,89,1.726966292,0,0
1823,3,0.5,100,5,0.1,75,0.1,0,2,172,0,0,0,0
1824,4,0.5,100,5,0.1,75,0.1,0,2,97,0,0,0,0
1825,5,0.5,100,5,0.1,75,0.1,0,2,113,0,0,0,0
1826,6,0.5,100,5,0.1,75,0.1,0,2,292,0,0,0,0
1827,7,0.5,100,5,0.1,75,0.1,0,2,154,0,0,0,0
1828,8,0.5,100,5,0.1,75,0.1,0,2,82,0,0,0,0
1829,9,0.5,100,5,0.1,75,0.1,0,2,67,0,0,0,0
1830,10,0.5,100,5,0.1,75,0.1,0,2,109,0,0,0,0
1831,1,0.1,100,5,0.25,75,0.1,0,2,88,0,0,0,0
1832,2,0.1,100,5,0.25,75,0.1,0,2,620,0,0,0,0
1833,3,0.1,100,5,0.25,75,0.1,0,2,103,0,0,0,0
1834,4,0.1,100,5,0.25,75,0.1,0,2,96,0,0,0,0
1835,5,0.1,100,5,0.25,75,0.1,0,2,52,0,0,0,0
1836,6,0.1,100,5,0.25,75,0.1,0,2,73,0,0,0,0
1837,7,0.1,100,5,0.25,75,0.1,0,2,104,0,0,0,0
1838,8,0.1,100,5,0.25,75,0.1,0,2,63,0,0,0,0
1839,9,0.1,100,5,0.25,75,0.1,0,2,108,0,0,0,0
1840,10,0.1,100,5,0.25,75,0.1,0,2,102,0,0,0,0
1841,1,0.2,100,5,0.25,75,0.1,0,2,999,4,0.925,0,0
1842,2,0.2,100,5,0.25,75,0.1,0,2,607,0,0,0,0
1843,3,0.2,100,5,0.25,75,0.1,0,2,255,0,0,0,0
1844,4,0.2,100,5,0.25,75,0.1,0,2,94,0,0,0,0
1845,5,0.2,100,5,0.25,75,0.1,0,2,90,0,0,0,0
1846,6,0.2,100,5,0.25,75,0.1,0,2,158,0,0,0,0
1847,7,0.2,100,5,0.25,75,0.1,0,2,109,0,0,0,0
1848,8,0.2,100,5,0.25,75,0.1,0,2,119,0,0,0,0
1849,9,0.2,100,5,0.25,75,0.1,0,2,153,0,0,0,0
1850,10,0.2,100,5,0.25,75,0.1,0,2,86,0,0,0,0
1851,1,0.5,100,5,0.25,75,0.1,0,2,196,0,0,0,0
1852,2,0.5,100,5,0.25,75,0.1,0,2,999,89,1.726966292,0,0
1853,3,0.5,100,5,0.25,75,0.1,0,2,172,0,0,0,0
1854,4,0.5,100,5,0.25,75,0.1,0,2,97,0,0,0,0
1855,5,0.5,100,5,0.25,75,0.1,0,2,113,0,0,0,0
1856,6,0.5,100,5,0.25,75,0.1,0,2,292,0,0,0,0
1857,7,0.5,100,5,0.25,75,0.1,0,2,154,0,0,0,0
1858,8,0.5,100,5,0.25,75,0.1,0,2,82,0,0,0,0
1859,9,0.5,100,5,0.25,75,0.1,0,2,85,0,0,0,0
1860,10,0.5,100,5,0.25,75,0.1,0,2,109,0,0,0,0
1861,1,0.1,100,5,0.5,75,0.1,0,2,134,0,0,0,0
1862,2,0.1,100,5,0.5,75,0.1,0,2,209,0,0,0,0
1863,3,0.1,100,5,0.5,75,0.1,0,2,197,0,0,0,0
1864,4,0.1,100,5,0.5,75,0.1,0,2,96,0,0,0,0
1865,5,0.1,100,5,0.5,75,0.1,0,2,52,0,0,0,0
1866,6,0.1,100,5,0.5,75,0.1,0,2,82,0,0,0,0
1867,7,0.1,100,5,0.5,75,0.1,0,2,135,0,0,0,0
1868,8,0.1,100,5,0.5,75,0.1,0,2,125,0,0,0,0
1869,9,0.1,100,5,0.5,75,0.1,0,2,79,0,0,0,0
1870,10,0.1,100,5,0.5,75,0.1,0,2,163,0,0,0,0
1871,1,0.2,100,5,0.5,75,0.1,0,2,340,0,0,0,0
1872,2,0.2,100,5,0.5,75,0.1,0,2,607,0,0,0,0
1873,3,0.2,100,5,0.5,75,0.1,0,2,121,0,0,0,0
1874,4,0.2,100,5,0.5,75,0.1,0,2,94,0,0,0,0
1875,5,0.2,100,5,0.5,75,0.1,0,2,90,0,0,0,0
1876,6,0.2,100,5,0.5,75,0.1,0,2,158,0,0,0,0
1877,7,0.2,100,5,0.5,75,0.1,0,2,69,0,0,0,0
1878,8,0.2,100,5,0.5,75,0.1,0,2,69,0,0,0,0
1879,9,0.2,100,5,0.5,75,0.1,0,2,135,0,0,0,0
1880,10,0.2,100,5,0.5,75,0.1,0,2,90,0,0,0,0
1881,1,0.5,100,5,0.5,75,0.1,0,2,999,45,1.591111111,0,0
1882,2,0.5,100,5,0.5,75,0.1,0,2,999,89,1.726966292,0,0
1883,3,0.5,100,5,0.5,75,0.1,0,2,172,0,0,0,0
1884,4,0.5,100,5,0.5,75,0.1,0,2,97,0,0,0,0
1885,5,0.5,100,5,0.5,75,0.1,0,2,113,0,0,0,0
1886,6,0.5,100,5,0.5,75,0.1,0,2,98,0,0,0,0
1887,7,0.5,100,5,0.5,75,0.1,0,2,77,0,0,0,0
1888,8,0.5,100,5,0.5,75,0.1,0,2,73,0,0,0,0
1889,9,0.5,100,5,0.5,75,0.1,0,2,88,0,0,0,0
1890,10,0.5,100,5,0.5,75,0.1,0,2,109,0,0,0,0
1891,1,0.1,100,5,0.1,75,0.25,0,2,58,0,0,0,0
1892,2,0.1,100,5,0.1,75,0.25,0,2,24,0,0,0,0
1893,3,0.1,100,5,0.1,75,0.25,0,2,34,0,0,0,0
1894,4,0.1,100,5,0.1,75,0.25,0,2,24,0,0,0,0
1895,5,0.1,100,5,0.1,75,0.25,0,2,27,0,0,0,0
1896,6,0.1,100,5,0.1,75,0.25,0,2,54,0,0,0,0
1897,7,0.1,100,5,0.1,75,0.25,0,2,28,0,0,0,0
1898,8,0.1,100,5,0.1,75,0.25,0,2,27,0,0,0,0
1899,9,0.1,100,5,0.1,75,0.25,0,2,19,0,0,0,0
1900,10,0.1,100,5,0.1,75,0.25,0,2,31,0,0,0,0
1901,1,0.2,100,5,0.1,75,0.25,0,2,26,0,0,0,0
1902,2,0.2,100,5,0.1,75,0.25,0,2,71,0,0,0,0
1903,3,0.2,100,5,0.1,75,0.25,0,2,42,0,0,0,0
1904,4,0.2,100,5,0.1,75,0.25,0,2,20,0,0,0,0
1905,5,0.2,100,5,0.1,75,0.25,0,2,65,0,0,0,0
1906,6,0.2,100,5,0.1,75,0.25,0,2,44,0,0,0,0
1907,7,0.2,100,5,0.1,75,0.25,0,2,35,0,0,0,0
1908,8,0.2,100,5,0.1,75,0.25,0,2,32,0,0,0,0
1909,9,0.2,100,5,0.1,75,0.25,0,2,33,0,0,0,0
1910,10,0.2,100,5,0.1,75,0.25,0,2,32,0,0,0,0
1911,1,0.5,100,5,0.1,75,0.25,0,2,39,0,0,0,0
1912,2,0.5,100,5,0.1,75,0.25,0,2,26,0,0,0,0
1913,3,0.5,100,5,0.1,75,0.25,0,2,22,0,0,0,0
1914,4,0.5,100,5,0.1,75,0.25,0,2,24,0,0,0,0
1915,5,0.5,100,5,0.1,75,0.25,0,2,31,0,0,0,0
1916,6,0.5,100,5,0.1,75,0.25,0,2,59,0,0,0,0
1917,7,0.5,100,5,0.1,75,0.25,0,2,53,0,0,0,0
1918,8,0.5,100,5,0.1,75,0.25,0,2,21,0,0,0,0
1919,9,0.5,100,5,0.1,75,0.25,0,2,30,0,0,0,0
1920,10,0.5,100,5,0.1,75,0.25,0,2,31,0,0,0,0
1921,1,0.1,100,5,0.25,75,0.25,0,2,58,0,0,0,0
1922,2,0.1,100,5,0.25,75,0.25,0,2,24,0,0,0,0
1923,3,0.1,100,5,0.25,75,0.25,0,2,34,0,0,0,0
1924,4,0.1,100,5,0.25,75,0.25,0,2,24,0,0,0,0
1925,5,0.1,100,5,0.25,75,0.25,0,2,27,0,0,0,0
1926,6,0.1,100,5,0.25,75,0.25,0,2,54,0,0,0,0
1927,7,0.1,100,5,0.25,75,0.25,0,2,28,0,0,0,0
1928,8,0.1,100,5,0.25,75,0.25,0,2,27,0,0,0,0
1929,9,0.1,100,5,0.25,75,0.25,0,2,19,0,0,0,0
1930,10,0.1,100,5,0.25,75,0.25,0,2,31,0,0,0,0
1931,1,0.2,100,5,0.25,75,0.25,0,2,26,0,0,0,0
1932,2,0.2,100,5,0.25,75,0.25,0,2,71,0,0,0,0
1933,3,0.2,100,5,0.25,75,0.25,0,2,42,0,0,0,0
1934,4,0.2,100,5,0.25,75,0.25,0,2,20,0,0,0,0
1935,5,0.2,100,5,0.25,75,0.25,0,2,65,0,0,0,0
1936,6,0.2,100,5,0.25,75,0.25,0,2,44,0,0,0,0
1937,7,0.2,100,5,0.25,75,0.25,0,2,35,0,0,0,0
1938,8,0.2,100,5,0.25,75,0.25,0,2,32,0,0,0,0
1939,9,0.2,100,5,0.25,75,0.25,0,2,33,0,0,0,0
1940,10,0.2,100,5,0.25,75,0.25,0,2,32,0,0,0,0
1941,1,0.5,100,5,0.25,75,0.25,0,2,39,0,0,0,0
1942,2,0.5,100,5,0.25,75,0.25,0,2,26,0,0,0,0
1943,3,0.5,100,5,0.25,75,0.25,0,2,22,0,0,0,0
1944,4,0.5,100,5,0.25,75,0.25,0,2,24,0,0,0,0
1945,5,0.5,100,5,0.25,75,0.25,0,2,31,0,0,0,0
1946,6,0.5,100,5,0.25,75,0.25,0,2,59,0,0,0,0
1947,7,0.5,100,5,0.25,75,0.25,0,2,53,0,0,0,0
1948,8,0.5,100,5,0.25,75,0.25,0,2,21,0,0,0,0
1949,9,0.5,100,5,0.25,75,0.25,0,2,30,0,0,0,0
1950,10,0.5,100,5,0.25,75,0.25,0,2,31,0,0,0,0
1951,1,0.1,100,5,0.5,75,0.25,0,2,58,0,0,0,0
1952,2,0.1,100,5,0.5,75,0.25,0,2,24,0,0,0,0
1953,3,0.1,100,5,0.5,75,0.25,0,2,34,0,0,0,0
1954,4,0.1,100,5,0.5,75,0.25,0,2,24,0,0,0,0
1955,5,0.1,100,5,0.5,75,0.25,0,2,27,0,0,0,0
1956,6,0.1,100,5,0.5,75,0.25,0,2,54,0,0,0,0
1957,7,0.1,100,5,0.5,75,0.25,0,2,28,0,0,0,0
1958,8,0.1,100,5,0.5,75,0.25,0,2,27,0,0,0,0
1959,9,0.1,100,5,0.5,75,0.25,0,2,33,0,0,0,0
1960,10,0.1,100,5,0.5,75,0.25,0,2,31,0,0,0,0
1961,1,0.2,100,5,0.5,75,0.25,0,2,26,0,0,0,0
