[run number],seed,regeneration-rate,num-turtles,search-radius,knowledge-gain,old-age,metabolism,shock-prob,reproduction-cost,[steps],variable,value
2781,,,,,,,,,,51,meanFood,0
2781,,,,,,,,,,51,totKnowledge,0
2782,2,1,25,5,0.5,75,0.1,0,2,33,numTurtles,0
2782,,,,,,,,,,33,meanFood,0
2782,,,,,,,,,,33,totKnowledge,0
2783,3,1,25,5,0.5,75,0.1,0,2,42,numTurtles,0
2783,,,,,,,,,,42,meanFood,0
2783,,,,,,,,,,42,totKnowledge,0
2784,4,1,25,5,0.5,75,0.1,0,2,21,numTurtles,0
2784,,,,,,,,,,21,meanFood,0
2784,,,,,,,,,,21,totKnowledge,0
2785,5,1,25,5,0.5,75,0.1,0,2,65,numTurtles,0
2785,,,,,,,,,,65,meanFood,0
2785,,,,,,,,,,65,totKnowledge,0
2786,6,1,25,5,0.5,75,0.1,0,2,49,numTurtles,0
2786,,,,,,,,,,49,meanFood,0
2786,,,,,,,,,,49,totKnowledge,0
2787,7,1,25,5,0.5,75,0.1,0,2,122,numTurtles,0
2787,,,,,,,,,,122,meanFood,0
2787,,,,,,,,,,122,totKnowledge,0
2788,8,1,25,5,0.5,75,0.1,0,2,76,numTurtles,0
2788,,,,,,,,,,76,meanFood,0
2788,,,,,,,,,,76,totKnowledge,0
2789,9,1,25,5,0.5,75,0.1,0,2,65,numTurtles,0
2789,,,,,,,,,,65,meanFood,0
2789,,,,,,,,,,65,totKnowledge,0
2790,10,1,25,5,0.5,75,0.1,0,2,19,numTurtles,0
2790,,,,,,,,,,19,meanFood,0
2790,,,,,,,,,,19,totKnowledge,0
2791,1,0.2,25,5,0.1,75,0.25,0,2,41,numTurtles,0
2791,,,,,,,,,,41,meanFood,0
2791,,,,,,,,,,41,totKnowledge,0
2792,2,0.2,25,5,0.1,75,0.25,0,2,16,numTurtles,0
2792,,,,,,,,,,16,meanFood,0
2792,,,,,,,,,,16,totKnowledge,0
2793,3,0.2,25,5,0.1,75,0.25,0,2,19,numTurtles,0
2793,,,,,,,,,,19,meanFood,0
2793,,,,,,,,,,19,totKnowledge,0
2794,4,0.2,25,5,0.1,75,0.25,0,2,22,numTurtles,0
2794,,,,,,,,,,22,meanFood,0
2794,,,,,,,,,,22,totKnowledge,0
2795,5,0.2,25,5,0.1,75,0.25,0,2,8,numTurtles,0
2795,,,,,,,,,,8,meanFood,0
2795,,,,,,,,,,8,totKnowledge,0
2796,6,0.2,25,5,0.1,75,0.25,0,2,8,numTurtles,0
2796,,,,,,,,,,8,meanFood,0
2796,,,,,,,,,,8,totKnowledge,0
2797,7,0.2,25,5,0.1,75,0.25,0,2,17,numTurtles,0
2797,,,,,,,,,,17,meanFood,0
2797,,,,,,,,,,17,totKnowledge,0
2798,8,0.2,25,5,0.1,75,0.25,0,2,33,numTurtles,0
2798,,,,,,,,,,33,meanFood,0
2798,,,,,,,,,,33,totKnowledge,0
2799,9,0.2,25,5,0.1,75,0.25,0,2,13,numTurtles,0
2799,,,,,,,,,,13,meanFood,0
2799,,,,,,,,,,13,totKnowledge,0
2800,10,0.2,25,5,0.1,75,0.25,0,2,19,numTurtles,0
2800,,,,,,,,,,19,meanFood,0
2800,,,,,,,,,,19,totKnowledge,0
2801,1,0.5,25,5,0.1,75,0.25,0,2,41,numTurtles,0
2801,,,,,,,,,,41,meanFood,0
2801,,,,,,,,,,41,totKnowledge,0
2802,2,0.5,25,5,0.1,75,0.25,0,2,16,numTurtles,0
2802,,,,,,,,,,16,meanFood,0
2802,,,,,,,,,,16,totKnowledge,0
2803,3,0.5,25,5,0.1,75,0.25,0,2,19,numTurtles,0
2803,,,,,,,,,,19,meanFood,0
2803,,,,,,,,,,19,totKnowledge,0
2804,4,0.5,25,5,0.1,75,0.25,0,2,22,numTurtles,0
2804,,,,,,,,,,22,meanFood,0
2804,,,,,,,,,,22,totKnowledge,0
2805,5,0.5,25,5,0.1,75,0.25,0,2,8,numTurtles,0
2805,,,,,,,,,,8,meanFood,0
2805,,,,,,,,,,8,totKnowledge,0
2806,6,0.5,25,5,0.1,75,0.25,0,2,8,numTurtles,0
2806,,,,,,,,,,8,meanFood,0
2806,,,,,,,,,,8,totKnowledge,0
2807,7,0.5,25,5,0.1,75,0.25,0,2,17,numTurtles,0
2807,,,,,,,,,,17,meanFood,0
2807,,,,,,,,,,17,totKnowledge,0
2808,8,0.5,25,5,0.1,75,0.25,0,2,33,numTurtles,0
2808,,,,,,,,,,33,meanFood,0
2808,,,,,,,,,,33,totKnowledge,0
2809,9,0.5,25,5,0.1,75,0.25,0,2,13,numTurtles,0
2809,,,,,,,,,,13,meanFood,0
2809,,,,,,,,,,13,totKnowledge,0
2810,10,0.5,25,5,0.1,75,0.25,0,2,19,numTurtles,0
2810,,,,,,,,,,19,meanFood,0
2810,,,,,,,,,,19,totKnowledge,0
2811,1,1,25,5,0.1,75,0.25,0,2,41,numTurtles,0
2811,,,,,,,,,,41,meanFood,0
2811,,,,,,,,,,41,totKnowledge,0
2812,2,1,25,5,0.1,75,0.25,0,2,16,numTurtles,0
2812,,,,,,,,,,16,meanFood,0
2812,,,,,,,,,,16,totKnowledge,0
2813,3,1,25,5,0.1,75,0.25,0,2,19,numTurtles,0
2813,,,,,,,,,,19,meanFood,0
2813,,,,,,,,,,19,totKnowledge,0
2814,4,1,25,5,0.1,75,0.25,0,2,22,numTurtles,0
2814,,,,,,,,,,22,meanFood,0
2814,,,,,,,,,,22,totKnowledge,0
2815,5,1,25,5,0.1,75,0.25,0,2,8,numTurtles,0
2815,,,,,,,,,,8,meanFood,0
2815,,,,,,,,,,8,totKnowledge,0
2816,6,1,25,5,0.1,75,0.25,0,2,8,numTurtles,0
2816,,,,,,,,,,8,meanFood,0
2816,,,,,,,,,,8,totKnowledge,0
2817,7,1,25,5,0.1,75,0.25,0,2,17,numTurtles,0
2817,,,,,,,,,,17,meanFood,0
2817,,,,,,,,,,17,totKnowledge,0
2818,8,1,25,5,0.1,75,0.25,0,2,33,numTurtles,0
2818,,,,,,,,,,33,meanFood,0
2818,,,,,,,,,,33,totKnowledge,0
2819,9,1,25,5,0.1,75,0.25,0,2,13,numTurtles,0
2819,,,,,,,,,,13,meanFood,0
2819,,,,,,,,,,13,totKnowledge,0
2820,10,1,25,5,0.1,75,0.25,0,2,19,numTurtles,0
2820,,,,,,,,,,19,meanFood,0
2820,,,,,,,,,,19,totKnowledge,0
2821,1,0.2,25,5,0.25,75,0.25,0,2,41,numTurtles,0
2821,,,,,,,,,,41,meanFood,0
2821,,,,,,,,,,41,totKnowledge,0
2822,2,0.2,25,5,0.25,75,0.25,0,2,16,numTurtles,0
2822,,,,,,,,,,16,meanFood,0
2822,,,,,,,,,,16,totKnowledge,0
2823,3,0.2,25,5,0.25,75,0.25,0,2,19,numTurtles,0
2823,,,,,,,,,,19,meanFood,0
2823,,,,,,,,,,19,totKnowledge,0
2824,4,0.2,25,5,0.25,75,0.25,0,2,22,numTurtles,0
2824,,,,,,,,,,22,meanFood,0
2824,,,,,,,,,,22,totKnowledge,0
2825,5,0.2,25,5,0.25,75,0.25,0,2,8,numTurtles,0
2825,,,,,,,,,,8,meanFood,0
2825,,,,,,,,,,8,totKnowledge,0
2826,6,0.2,25,5,0.25,75,0.25,0,2,8,numTurtles,0
2826,,,,,,,,,,8,meanFood,0
2826,,,,,,,,,,8,totKnowledge,0
2827,7,0.2,25,5,0.25,75,0.25,0,2,17,numTurtles,0
2827,,,,,,,,,,17,meanFood,0
2827,,,,,,,,,,17,totKnowledge,0
2828,8,0.2,25,5,0.25,75,0.25,0,2,33,numTurtles,0
2828,,,,,,,,,,33,meanFood,0
2828,,,,,,,,,,33,totKnowledge,0
2829,9,0.2,25,5,0.25,75,0.25,0,2,13,numTurtles,0
2829,,,,,,,,,,13,meanFood,0
2829,,,,,,,,,,13,totKnowledge,0
2830,10,0.2,25,5,0.25,75,0.25,0,2,19,numTurtles,0
2830,,,,,,,,,,19,meanFood,0
2830,,,,,,,,,,19,totKnowledge,0
2831,1,0.5,25,5,0.25,75,0.25,0,2,41,numTurtles,0
2831,,,,,,,,,,41,meanFood,0
2831,,,,,,,,,,41,totKnowledge,0
2832,2,0.5,25,5,0.25,75,0.25,0,2,16,numTurtles,0
2832,,,,,,,,,,16,meanFood,0
2832,,,,,,,,,,16,totKnowledge,0
2833,3,0.5,25,5,0.25,75,0.25,0,2,19,numTurtles,0
2833,,,,,,,,,,19,meanFood,0
2833,,,,,,,,,,19,totKnowledge,0
2834,4,0.5,25,5,0.25,75,0.25,0,2,22,numTurtles,0
2834,,,,,,,,,,22,meanFood,0
2834,,,,,,,,,,22,totKnowledge,0
2835,5,0.5,25,5,0.25,75,0.25,0,2,8,numTurtles,0
2835,,,,,,,,,,8,meanFood,0
2835,,,,,,,,,,8,totKnowledge,0
2836,6,0.5,25,5,0.25,75,0.25,0,2,8,numTurtles,0
2836,,,,,,,,,,8,meanFood,0
2836,,,,,,,,,,8,totKnowledge,0
2837,7,0.5,25,5,0.25,75,0.25,0,2,17,numTurtles,0
2837,,,,,,,,,,17,meanFood,0
2837,,,,,,,,,,17,totKnowledge,0
2838,8,0.5,25,5,0.25,75,0.25,0,2,33,numTurtles,0
2838,,,,,,,,,,33,meanFood,0
2838,,,,,,,,,,33,totKnowledge,0
2839,9,0.5,25,5,0.25,75,0.25,0,2,13,numTurtles,0
2839,,,,,,,,,,13,meanFood,0
2839,,,,,,,,,,13,totKnowledge,0
2840,10,0.5,25,5,0.25,75,0.25,0,2,19,numTurtles,0
2840,,,,,,,,,,19,meanFood,0
2840,,,,,,,,,,19,totKnowledge,0
2841,1,1,25,5,0.25,75,0.25,0,2,41,numTurtles,0
2841,,,,,,,,,,41,meanFood,0
2841,,,,,,,,,,41,totKnowledge,0
2842,2,1,25,5,0.25,75,0.25,0,2,16,numTurtles,0
2842,,,,,,,,,,16,meanFood,0
2842,,,,,,,,,,16,totKnowledge,0
2843,3,1,25,5,0.25,75,0.25,0,2,19,numTurtles,0
2843,,,,,,,,,,19,meanFood,0
2843,,,,,,,,,,19,totKnowledge,0
2844,4,1,25,5,0.25,75,0.25,0,2,22,numTurtles,0
2844,,,,,,,,,,22,meanFood,0
2844,,,,,,,,,,22,totKnowledge,0
2845,5,1,25,5,0.25,75,0.25,0,2,8,numTurtles,0
2845,,,,,,,,,,8,meanFood,0
2845,,,,,,,,,,8,totKnowledge,0
2846,6,1,25,5,0.25,75,0.25,0,2,8,numTurtles,0
2846,,,,,,,,,,8,meanFood,0
2846,,,,,,,,,,8,totKnowledge,0
2847,7,1,25,5,0.25,75,0.25,0,2,17,numTurtles,0
2847,,,,,,,,,,17,meanFood,0
2847,,,,,,,,,,17,totKnowledge,0
2848,8,1,25,5,0.25,75,0.25,0,2,33,numTurtles,0
2848,,,,,,,,,,33,meanFood,0
2848,,,,,,,,,,33,totKnowledge,0
2849,9,1,25,5,0.25,75,0.25,0,2,13,numTurtles,0
2849,,,,,,,,,,13,meanFood,0
2849,,,,,,,,,,13,totKnowledge,0
2850,10,1,25,5,0.25,75,0.25,0,2,19,numTurtles,0
2850,,,,,,,,,,19,meanFood,0
2850,,,,,,,,,,19,totKnowledge,0
2851,1,0.2,25,5,0.5,75,0.25,0,2,41,numTurtles,0
2851,,,,,,,,,,41,meanFood,0
2851,,,,,,,,,,41,totKnowledge,0
2852,2,0.2,25,5,0.5,75,0.25,0,2,16,numTurtles,0
2852,,,,,,,,,,16,meanFood,0
2852,,,,,,,,,,16,totKnowledge,0
2853,3,0.2,25,5,0.5,75,0.25,0,2,19,numTurtles,0
2853,,,,,,,,,,19,meanFood,0
2853,,,,,,,,,,19,totKnowledge,0
2854,4,0.2,25,5,0.5,75,0.25,0,2,22,numTurtles,0
2854,,,,,,,,,,22,meanFood,0
2854,,,,,,,,,,22,totKnowledge,0
2855,5,0.2,25,5,0.5,75,0.25,0,2,8,numTurtles,0
2855,,,,,,,,,,8,meanFood,0
2855,,,,,,,,,,8,totKnowledge,0
2856,6,0.2,25,5,0.5,75,0.25,0,2,8,numTurtles,0
2856,,,,,,,,,,8,meanFood,0
2856,,,,,,,,,,8,totKnowledge,0
2857,7,0.2,25,5,0.5,75,0.25,0,2,17,numTurtles,0
2857,,,,,,,,,,17,meanFood,0
2857,,,,,,,,,,17,totKnowledge,0
2858,8,0.2,25,5,0.5,75,0.25,0,2,33,numTurtles,0
2858,,,,,,,,,,33,meanFood,0
2858,,,,,,,,,,33,totKnowledge,0
2859,9,0.2,25,5,0.5,75,0.25,0,2,13,numTurtles,0
2859,,,,,,,,,,13,meanFood,0
2859,,,,,,,,,,13,totKnowledge,0
2860,10,0.2,25,5,0.5,75,0.25,0,2,19,numTurtles,0
2860,,,,,,,,,,19,meanFood,0
2860,,,,,,,,,,19,totKnowledge,0
2861,1,0.5,25,5,0.5,75,0.25,0,2,41,numTurtles,0
2861,,,,,,,,,,41,meanFood,0
2861,,,,,,,,,,41,totKnowledge,0
2862,2,0.5,25,5,0.5,75,0.25,0,2,16,numTurtles,0
2862,,,,,,,,,,16,meanFood,0
2862,,,,,,,,,,16,totKnowledge,0
2863,3,0.5,25,5,0.5,75,0.25,0,2,19,numTurtles,0
2863,,,,,,,,,,19,meanFood,0
2863,,,,,,,,,,19,totKnowledge,0
2864,4,0.5,25,5,0.5,75,0.25,0,2,22,numTurtles,0
2864,,,,,,,,,,22,meanFood,0
2864,,,,,,,,,,22,totKnowledge,0
2865,5,0.5,25,5,0.5,75,0.25,0,2,8,numTurtles,0
2865,,,,,,,,,,8,meanFood,0
2865,,,,,,,,,,8,totKnowledge,0
2866,6,0.5,25,5,0.5,75,0.25,0,2,8,numTurtles,0
2866,,,,,,,,,,8,meanFood,0
2866,,,,,,,,,,8,totKnowledge,0
2867,7,0.5,25,5,0.5,75,0.25,0,2,17,numTurtles,0
2867,,,,,,,,,,17,meanFood,0
2867,,,,,,,,,,17,totKnowledge,0
2868,8,0.5,25,5,0.5,75,0.25,0,2,33,numTurtles,0
2868,,,,,,,,,,33,meanFood,0
2868,,,,,,,,,,33,totKnowledge,0
2869,9,0.5,25,5,0.5,75,0.25,0,2,13,numTurtles,0
2869,,,,,,,,,,13,meanFood,0
2869,,,,,,,,,,13,totKnowledge,0
2870,10,0.5,25,5,0.5,75,0.25,0,2,19,numTurtles,0
2870,,,,,,,,,,19,meanFood,0
2870,,,,,,,,,,19,totKnowledge,0
2871,1,1,25,5,0.5,75,0.25,0,2,41,numTurtles,0
2871,,,,,,,,,,41,meanFood,0
2871,,,,,,,,,,41,totKnowledge,0
2872,2,1,25,5,0.5,75,0.25,0,2,16,numTurtles,0
2872,,,,,,,,,,16,meanFood,0
2872,,,,,,,,,,16,totKnowledge,0
2873,3,1,25,5,0.5,75,0.25,0,2,19,numTurtles,0
2873,,,,,,,,,,19,meanFood,0
2873,,,,,,,,,,19,totKnowledge,0
2874,4,1,25,5,0.5,75,0.25,0,2,22,numTurtles,0
2874,,,,,,,,,,22,meanFood,0
2874,,,,,,,,,,22,totKnowledge,0
2875,5,1,25,5,0.5,75,0.25,0,2,8,numTurtles,0
2875,,,,,,,,,,8,meanFood,0
2875,,,,,,,,,,8,totKnowledge,0
2876,6,1,25,5,0.5,75,0.25,0,2,8,numTurtles,0
2876,,,,,,,,,,8,meanFood,0
2876,,,,,,,,,,8,totKnowledge,0
2877,7,1,25,5,0.5,75,0.25,0,2,17,numTurtles,0
2877,,,,,,,,,,17,meanFood,0
2877,,,,,,,,,,17,totKnowledge,0
2878,8,1,25,5,0.5,75,0.25,0,2,33,numTurtles,0
2878,,,,,,,,,,33,meanFood,0
2878,,,,,,,,,,33,totKnowledge,0
2879,9,1,25,5,0.5,75,0.25,0,2,13,numTurtles,0
2879,,,,,,,,,,13,meanFood,0
2879,,,,,,,,,,13,totKnowledge,0
2880,10,1,25,5,0.5,75,0.25,0,2,19,numTurtles,0
2880,,,,,,,,,,19,meanFood,0
2880,,,,,,,,,,19,totKnowledge,0
2881,1,0.2,25,5,0.1,75,0.1,0.1,2,108,numTurtles,0
2881,,,,,,,,,,108,meanFood,0
2881,,,,,,,,,,108,totKnowledge,0
2882,2,0.2,25,5,0.1,75,0.1,0.1,2,42,numTurtles,0
2882,,,,,,,,,,42,meanFood,0
2882,,,,,,,,,,42,totKnowledge,0
2883,3,0.2,25,5,0.1,75,0.1,0.1,2,68,numTurtles,0
2883,,,,,,,,,,68,meanFood,0
2883,,,,,,,,,,68,totKnowledge,0
2884,4,0.2,25,5,0.1,75,0.1,0.1,2,35,numTurtles,0
2884,,,,,,,,,,35,meanFood,0
2884,,,,,,,,,,35,totKnowledge,0
2885,5,0.2,25,5,0.1,75,0.1,0.1,2,56,numTurtles,0
2885,,,,,,,,,,56,meanFood,0
2885,,,,,,,,,,56,totKnowledge,0
2886,6,0.2,25,5,0.1,75,0.1,0.1,2,76,numTurtles,0
2886,,,,,,,,,,76,meanFood,0
2886,,,,,,,,,,76,totKnowledge,0
2887,7,0.2,25,5,0.1,75,0.1,0.1,2,86,numTurtles,0
2887,,,,,,,,,,86,meanFood,0
2887,,,,,,,,,,86,totKnowledge,0
2888,8,0.2,25,5,0.1,75,0.1,0.1,2,101,numTurtles,0
2888,,,,,,,,,,101,meanFood,0
2888,,,,,,,,,,101,totKnowledge,0
2889,9,0.2,25,5,0.1,75,0.1,0.1,2,61,numTurtles,0
2889,,,,,,,,,,61,meanFood,0
2889,,,,,,,,,,61,totKnowledge,0
2890,10,0.2,25,5,0.1,75,0.1,0.1,2,54,numTurtles,0
2890,,,,,,,,,,54,meanFood,0
2890,,,,,,,,,,54,totKnowledge,0
2891,1,0.5,25,5,0.1,75,0.1,0.1,2,108,numTurtles,0
2891,,,,,,,,,,108,meanFood,0
2891,,,,,,,,,,108,totKnowledge,0
2892,2,0.5,25,5,0.1,75,0.1,0.1,2,42,numTurtles,0
2892,,,,,,,,,,42,meanFood,0
2892,,,,,,,,,,42,totKnowledge,0
2893,3,0.5,25,5,0.1,75,0.1,0.1,2,68,numTurtles,0
2893,,,,,,,,,,68,meanFood,0
2893,,,,,,,,,,68,totKnowledge,0
2894,4,0.5,25,5,0.1,75,0.1,0.1,2,35,numTurtles,0
2894,,,,,,,,,,35,meanFood,0
2894,,,,,,,,,,35,totKnowledge,0
2895,5,0.5,25,5,0.1,75,0.1,0.1,2,56,numTurtles,0
2895,,,,,,,,,,56,meanFood,0
2895,,,,,,,,,,56,totKnowledge,0
2896,6,0.5,25,5,0.1,75,0.1,0.1,2,76,numTurtles,0
2896,,,,,,,,,,76,meanFood,0
2896,,,,,,,,,,76,totKnowledge,0
2897,7,0.5,25,5,0.1,75,0.1,0.1,2,86,numTurtles,0
2897,,,,,,,,,,86,meanFood,0
2897,,,,,,,,,,86,totKnowledge,0
2898,8,0.5,25,5,0.1,75,0.1,0.1,2,101,numTurtles,0
2898,,,,,,,,,,101,meanFood,0
2898,,,,,,,,,,101,totKnowledge,0
2899,9,0.5,25,5,0.1,75,0.1,0.1,2,61,numTurtles,0
2899,,,,,,,,,,61,meanFood,0
2899,,,,,,,,,,61,totKnowledge,0
2900,10,0.5,25,5,0.1,75,0.1,0.1,2,54,numTurtles,0
2900,,,,,,,,,,54,meanFood,0
2900,,,,,,,,,,54,totKnowledge,0
2901,1,1,25,5,0.1,75,0.1,0.1,2,108,numTurtles,0
2901,,,,,,,,,,108,meanFood,0
2901,,,,,,,,,,108,totKnowledge,0
2902,2,1,25,5,0.1,75,0.1,0.1,2,42,numTurtles,0
2902,,,,,,,,,,42,meanFood,0
2902,,,,,,,,,,42,totKnowledge,0
2903,3,1,25,5,0.1,75,0.1,0.1,2,68,numTurtles,0
2903,,,,,,,,,,68,meanFood,0
2903,,,,,,,,,,68,totKnowledge,0
2904,4,1,25,5,0.1,75,0.1,0.1,2,35,numTurtles,0
2904,,,,,,,,,,35,meanFood,0
2904,,,,,,,,,,35,totKnowledge,0
2905,5,1,25,5,0.1,75,0.1,0.1,2,56,numTurtles,0
2905,,,,,,,,,,56,meanFood,0
2905,,,,,,,,,,56,totKnowledge,0
2906,6,1,25,5,0.1,75,0.1,0.1,2,76,numTurtles,0
2906,,,,,,,,,,76,meanFood,0
2906,,,,,,,,,,76,totKnowledge,0
2907,7,1,25,5,0.1,75,0.1,0.1,2,86,numTurtles,0
2907,,,,,,,,,,86,meanFood,0
2907,,,,,,,,,,86,totKnowledge,0
2908,8,1,25,5,0.1,75,0.1,0.1,2,101,numTurtles,0
2908,,,,,,,,,,101,meanFood,0
2908,,,,,,,,,,101,totKnowledge,0
2909,9,1,25,5,0.1,75,0.1,0.1,2,61,numTurtles,0
2909,,,,,,,,,,61,meanFood,0
2909,,,,,,,,,,61,totKnowledge,0
2910,10,1,25,5,0.1,75,0.1,0.1,2,54,numTurtles,0
2910,,,,,,,,,,54,meanFood,0
2910,,,,,,,,,,54,totKnowledge,0
2911,1,0.2,25,5,0.25,75,0.1,0.1,2,97,numTurtles,0
2911,,,,,,,,,,97,meanFood,0
2911,,,,,,,,,,97,totKnowledge,0
2912,2,0.2,25,5,0.25,75,0.1,0.1,2,116,numTurtles,0
2912,,,,,,,,,,116,meanFood,0
2912,,,,,,,,,,116,totKnowledge,0
2913,3,0.2,25,5,0.25,75,0.1,0.1,2,55,numTurtles,0
2913,,,,,,,,,,55,meanFood,0
2913,,,,,,,,,,55,totKnowledge,0
2914,4,0.2,25,5,0.25,75,0.1,0.1,2,40,numTurtles,0
2914,,,,,,,,,,40,meanFood,0
2914,,,,,,,,,,40,totKnowledge,0
2915,5,0.2,25,5,0.25,75,0.1,0.1,2,56,numTurtles,0
2915,,,,,,,,,,56,meanFood,0
2915,,,,,,,,,,56,totKnowledge,0
2916,6,0.2,25,5,0.25,75,0.1,0.1,2,28,numTurtles,0
2916,,,,,,,,,,28,meanFood,0
2916,,,,,,,,,,28,totKnowledge,0
2917,7,0.2,25,5,0.25,75,0.1,0.1,2,62,numTurtles,0
2917,,,,,,,,,,62,meanFood,0
2917,,,,,,,,,,62,totKnowledge,0
2918,8,0.2,25,5,0.25,75,0.1,0.1,2,86,numTurtles,0
2918,,,,,,,,,,86,meanFood,0
2918,,,,,,,,,,86,totKnowledge,0
2919,9,0.2,25,5,0.25,75,0.1,0.1,2,101,numTurtles,0
2919,,,,,,,,,,101,meanFood,0
2919,,,,,,,,,,101,totKnowledge,0
2920,10,0.2,25,5,0.25,75,0.1,0.1,2,98,numTurtles,0
2920,,,,,,,,,,98,meanFood,0
2920,,,,,,,,,,98,totKnowledge,0
2921,1,0.5,25,5,0.25,75,0.1,0.1,2,97,numTurtles,0
2921,,,,,,,,,,97,meanFood,0
2921,,,,,,,,,,97,totKnowledge,0
2922,2,0.5,25,5,0.25,75,0.1,0.1,2,116,numTurtles,0
2922,,,,,,,,,,116,meanFood,0
2922,,,,,,,,,,116,totKnowledge,0
2923,3,0.5,25,5,0.25,75,0.1,0.1,2,55,numTurtles,0
2923,,,,,,,,,,55,meanFood,0
2923,,,,,,,,,,55,totKnowledge,0
2924,4,0.5,25,5,0.25,75,0.1,0.1,2,40,numTurtles,0
2924,,,,,,,,,,40,meanFood,0
2924,,,,,,,,,,40,totKnowledge,0
2925,5,0.5,25,5,0.25,75,0.1,0.1,2,56,numTurtles,0
2925,,,,,,,,,,56,meanFood,0
2925,,,,,,,,,,56,totKnowledge,0
2926,6,0.5,25,5,0.25,75,0.1,0.1,2,28,numTurtles,0
2926,,,,,,,,,,28,meanFood,0
2926,,,,,,,,,,28,totKnowledge,0
2927,7,0.5,25,5,0.25,75,0.1,0.1,2,62,numTurtles,0
2927,,,,,,,,,,62,meanFood,0
2927,,,,,,,,,,62,totKnowledge,0
2928,8,0.5,25,5,0.25,75,0.1,0.1,2,86,numTurtles,0
2928,,,,,,,,,,86,meanFood,0
2928,,,,,,,,,,86,totKnowledge,0
2929,9,0.5,25,5,0.25,75,0.1,0.1,2,101,numTurtles,0
2929,,,,,,,,,,101,meanFood,0
2929,,,,,,,,,,101,totKnowledge,0
2930,10,0.5,25,5,0.25,75,0.1,0.1,2,98,numTurtles,0
2930,,,,,,,,,,98,meanFood,0
2930,,,,,,,,,,98,totKnowledge,0
2931,1,1,25,5,0.25,75,0.1,0.1,2,97,numTurtles,0
2931,,,,,,,,,,97,meanFood,0
2931,,,,,,,,,,97,totKnowledge,0
2932,2,1,25,5,0.25,75,0.1,0.1,2,116,numTurtles,0
2932,,,,,,,,,,116,meanFood,0
2932,,,,,,,,,,116,totKnowledge,0
2933,3,1,25,5,0.25,75,0.1,0.1,2,55,numTurtles,0
2933,,,,,,,,,,55,meanFood,0
2933,,,,,,,,,,55,totKnowledge,0
2934,4,1,25,5,0.25,75,0.1,0.1,2,40,numTurtles,0
2934,,,,,,,,,,40,meanFood,0
2934,,,,,,,,,,40,totKnowledge,0
2935,5,1,25,5,0.25,75,0.1,0.1,2,56,numTurtles,0
2935,,,,,,,,,,56,meanFood,0
2935,,,,,,,,,,56,totKnowledge,0
2936,6,1,25,5,0.25,75,0.1,0.1,2,28,numTurtles,0
2936,,,,,,,,,,28,meanFood,0
2936,,,,,,,,,,28,totKnowledge,0
2937,7,1,25,5,0.25,75,0.1,0.1,2,62,numTurtles,0
2937,,,,,,,,,,62,meanFood,0
2937,,,,,,,,,,62,totKnowledge,0
2938,8,1,25,5,0.25,75,0.1,0.1,2,86,numTurtles,0
2938,,,,,,,,,,86,meanFood,0
2938,,,,,,,,,,86,totKnowledge,0
2939,9,1,25,5,0.25,75,0.1,0.1,2,101,numTurtles,0
2939,,,,,,,,,,101,meanFood,0
2939,,,,,,,,,,101,totKnowledge,0
2940,10,1,25,5,0.25,75,0.1,0.1,2,98,numTurtles,0
2940,,,,,,,,,,98,meanFood,0
2940,,,,,,,,,,98,totKnowledge,0
2941,1,0.2,25,5,0.5,75,0.1,0.1,2,481,numTurtles,0
2941,,,,,,,,,,481,meanFood,0
2941,,,,,,,,,,481,totKnowledge,0
2942,2,0.2,25,5,0.5,75,0.1,0.1,2,903,numTurtles,2143
2942,,,,,,,,,,903,meanFood,2.133411106
2942,,,,,,,,,,903,totKnowledge,6035.5
2943,3,0.2,25,5,0.5,75,0.1,0.1,2,145,numTurtles,0
2943,,,,,,,,,,145,meanFood,0
2943,,,,,,,,,,145,totKnowledge,0
2944,4,0.2,25,5,0.5,75,0.1,0.1,2,56,numTurtles,0
2944,,,,,,,,,,56,meanFood,0
2944,,,,,,,,,,56,totKnowledge,0
2945,5,0.2,25,5,0.5,75,0.1,0.1,2,56,numTurtles,0
2945,,,,,,,,,,56,meanFood,0
2945,,,,,,,,,,56,totKnowledge,0
2946,6,0.2,25,5,0.5,75,0.1,0.1,2,62,numTurtles,0
2946,,,,,,,,,,62,meanFood,0
2946,,,,,,,,,,62,totKnowledge,0
2947,7,0.2,25,5,0.5,75,0.1,0.1,2,114,numTurtles,0
2947,,,,,,,,,,114,meanFood,0
2947,,,,,,,,,,114,totKnowledge,0
2948,8,0.2,25,5,0.5,75,0.1,0.1,2,36,numTurtles,0
2948,,,,,,,,,,36,meanFood,0
2948,,,,,,,,,,36,totKnowledge,0
2949,9,0.2,25,5,0.5,75,0.1,0.1,2,111,numTurtles,0
2949,,,,,,,,,,111,meanFood,0
2949,,,,,,,,,,111,totKnowledge,0
2950,10,0.2,25,5,0.5,75,0.1,0.1,2,70,numTurtles,0
2950,,,,,,,,,,70,meanFood,0
2950,,,,,,,,,,70,totKnowledge,0
2951,1,0.5,25,5,0.5,75,0.1,0.1,2,481,numTurtles,0
2951,,,,,,,,,,481,meanFood,0
2951,,,,,,,,,,481,totKnowledge,0
2952,2,0.5,25,5,0.5,75,0.1,0.1,2,903,numTurtles,2143
2952,,,,,,,,,,903,meanFood,2.133411106
